0,3788.00,6324.00,11.00,0.14,0.00,-0.00,
1,3568.00,5516.00,10.00,0.42,-0.00,-0.01,
2,3272.00,4588.00,8.00,0.98,-0.01,-0.02,
3,1488.00,3528.00,5.00,1.54,-0.02,-0.02,
4,688.00,1544.00,2.00,2.10,-0.03,-0.02,
5,484.00,700.00,1.00,2.95,-0.04,-0.02,
6,408.00,488.00,1.00,3.93,-0.06,-0.01,
7,388.00,408.00,1.00,4.91,-0.07,-0.01,
8,388.00,388.00,1.00,5.89,-0.08,-0.01,
9,400.00,388.00,1.00,7.01,-0.09,-0.01,
10,420.00,404.00,1.00,7.86,-0.09,-0.01,
11,448.00,432.00,1.00,8.98,-0.10,-0.01,
12,480.00,464.00,1.00,10.10,-0.11,-0.01,
13,520.00,504.00,1.00,11.08,-0.11,-0.00,
14,560.00,540.00,1.00,12.06,-0.12,-0.01,
15,604.00,584.00,1.00,13.05,-0.12,-0.00,
16,652.00,628.00,1.00,14.17,-0.13,-0.00,
17,708.00,684.00,2.00,15.29,-0.13,-0.00,
18,760.00,736.00,2.00,16.27,-0.13,0.00,
19,820.00,796.00,2.00,17.25,-0.13,0.00,
20,868.00,904.00,2.00,18.24,-0.13,0.01,
21,940.00,916.00,2.00,19.50,-0.12,0.01,
22,1008.00,980.00,2.00,20.48,-0.11,0.01,
23,1076.00,1048.00,2.00,21.60,-0.10,0.01,
24,1144.00,1112.00,2.00,22.59,-0.08,0.02,
25,1212.00,1188.00,3.00,23.71,-0.06,0.02,
26,1272.00,1256.00,3.00,24.69,-0.05,0.02,
27,1356.00,1332.00,3.00,25.67,-0.03,0.02,
28,1432.00,1416.00,3.00,26.79,-0.00,0.02,
29,1512.00,1488.00,3.00,27.78,0.02,0.03,
30,1596.00,1572.00,3.00,28.76,0.05,0.03,
31,1692.00,1664.00,3.00,29.88,0.08,0.03,
32,1776.00,1760.00,4.00,31.00,0.11,0.04,
33,1888.00,1860.00,4.00,32.12,0.15,0.04,
34,1988.00,1968.00,4.00,33.10,0.19,0.04,
35,2116.00,2084.00,4.00,34.37,0.24,0.04,
36,2228.00,2196.00,4.00,35.49,0.29,0.04,
37,2344.00,2304.00,5.00,36.61,0.33,0.04,
38,2432.00,2436.00,5.00,37.73,0.38,0.04,
39,2592.00,2544.00,5.00,38.85,0.43,0.04,
40,2692.00,2652.00,5.00,39.97,0.48,0.04,
41,2832.00,2784.00,6.00,40.95,0.52,0.05,
42,2948.00,3100.00,6.00,42.07,0.57,0.05,
43,3088.00,3044.00,6.00,43.19,0.62,0.05,
44,3196.00,3192.00,6.00,44.18,0.67,0.05,
45,3348.00,3332.00,7.00,45.30,0.73,0.05,
46,3492.00,3472.00,7.00,46.28,0.77,0.05,
47,3652.00,3616.00,7.00,47.40,0.83,0.05,
48,3780.00,3780.00,8.00,48.38,0.89,0.06,
49,3940.00,3932.00,8.00,49.64,0.96,0.06,
50,4112.00,4092.00,8.00,50.76,1.02,0.06,
51,4260.00,4248.00,8.00,51.74,1.08,0.06,
52,4404.00,4408.00,9.00,52.86,1.15,0.06,
53,4596.00,4580.00,9.00,53.98,1.22,0.06,
54,4768.00,4760.00,9.00,55.10,1.29,0.07,
55,4928.00,4932.00,10.00,56.22,1.37,0.07,
56,5092.00,5104.00,10.00,57.34,1.45,0.07,
57,5280.00,5280.00,10.00,58.46,1.53,0.07,
58,5456.00,5444.00,11.00,59.44,1.59,0.07,
59,5628.00,5616.00,11.00,60.56,1.68,0.07,
60,5804.00,5804.00,11.00,61.54,1.75,0.08,
61,5976.00,5996.00,12.00,62.66,1.83,0.08,
62,6152.00,6172.00,12.00,63.78,1.92,0.08,
63,6364.00,6368.00,13.00,64.89,2.00,0.08,
64,6544.00,6560.00,13.00,65.87,2.08,0.08,
65,6768.00,6768.00,13.00,66.99,2.16,0.09,
66,6928.00,6976.00,14.00,68.11,2.26,0.09,
67,7144.00,7168.00,14.00,69.09,2.35,0.09,
68,7356.00,7388.00,15.00,70.21,2.45,0.09,
69,0.00,0.00,0.00,0.00,0.00,0.00,
70,0.00,0.00,0.00,0.00,0.00,0.00,
71,0.00,0.00,0.00,0.00,0.00,0.00,
72,0.00,0.00,0.00,0.00,0.00,0.00,
73,0.00,0.00,0.00,0.00,0.00,0.00,
74,0.00,0.00,0.00,0.00,0.00,0.00,
75,0.00,0.00,0.00,0.00,0.00,0.00,
76,0.00,0.00,0.00,0.00,0.00,0.00,
77,0.00,0.00,0.00,0.00,0.00,0.00,
78,0.00,0.00,0.00,0.00,0.00,0.00,
79,0.00,0.00,0.00,0.00,0.00,0.00,